Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Brain Development (GO:0007420)	3/169	2.393627e-01	3.339212e-01	0	0	1.801174e+00	2.575274e+00	CENPF;PLXNB2;NES
GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	2/94	2.420055e-01	3.368252e-01	0	0	2.163812e+00	3.070006e+00	GHR;ZFP36L1
GO_Biological_Process_2023	Retrograde Transport, Endosome To Golgi (GO:0042147)	2/94	2.420055e-01	3.368252e-01	0	0	2.163812e+00	3.070006e+00	SGSM2;UBE2O
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	2/94	2.420055e-01	3.368252e-01	0	0	2.163812e+00	3.070006e+00	TPM1;CRYAB
GO_Biological_Process_2023	Golgi To Plasma Membrane Protein Transport (GO:0043001)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	ANK3
GO_Biological_Process_2023	RNA Phosphodiester Bond Hydrolysis (GO:0090501)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	ZC3H12A
GO_Biological_Process_2023	Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	DDAH1
GO_Biological_Process_2023	Regulation Of Platelet Activation (GO:0010543)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	PDGFA
GO_Biological_Process_2023	Regulation Of Protein Localization To Membrane (GO:1905475)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	GSN
GO_Biological_Process_2023	Cell-Substrate Junction Assembly (GO:0007044)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	SORBS1
GO_Biological_Process_2023	Cellular Response To Osmotic Stress (GO:0071470)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	ZFP36L1
GO_Biological_Process_2023	Diterpenoid Metabolic Process (GO:0016101)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	RARRES2
GO_Biological_Process_2023	Sterol Biosynthetic Process (GO:0016126)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	PMVK
GO_Biological_Process_2023	Transcription By RNA Polymerase III (GO:0006383)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	ZFP36L1
GO_Biological_Process_2023	Glycosaminoglycan Metabolic Process (GO:0030203)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	UGDH
GO_Biological_Process_2023	Hematopoietic Progenitor Cell Differentiation (GO:0002244)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	BMP4
GO_Biological_Process_2023	Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	ZC3H12A
GO_Biological_Process_2023	Positive Regulation Of Defense Response To Virus By Host (GO:0002230)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	ZC3H12A
GO_Biological_Process_2023	Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	ZC3H12A
GO_Biological_Process_2023	Primary Neural Tube Formation (GO:0014020)	1/28	2.454244e-01	3.374118e-01	0	0	3.680067e+00	5.169633e+00	PLXNB2
GO_Biological_Process_2023	Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	3/172	2.473528e-01	3.398035e-01	0	0	1.768930e+00	2.471089e+00	ALCAM;PLXNB2;PTPRF
GO_Biological_Process_2023	Regulation Of Developmental Growth (GO:0048638)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	GHR
GO_Biological_Process_2023	RNA Biosynthetic Process (GO:0032774)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	ZFP36L1
GO_Biological_Process_2023	Alpha-Amino Acid Metabolic Process (GO:1901605)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	DDAH1
GO_Biological_Process_2023	Regulation Of Muscle Contraction (GO:0006937)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	TPM1
GO_Biological_Process_2023	Regulation Of Neuron Migration (GO:2001222)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	PLXNB2
GO_Biological_Process_2023	Cardiac Muscle Cell Action Potential (GO:0086001)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	CACNA1G
GO_Biological_Process_2023	Sarcomere Organization (GO:0045214)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	TPM1
GO_Biological_Process_2023	Establishment Of Mitotic Spindle Orientation (GO:0000132)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	GJA1
GO_Biological_Process_2023	Tube Closure (GO:0060606)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	PLXNB2
GO_Biological_Process_2023	Maintenance Of Blood-Brain Barrier (GO:0035633)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	GJA1
GO_Biological_Process_2023	Negative Regulation Of DNA Binding (GO:0043392)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	SOX11
GO_Biological_Process_2023	Organic Cyclic Compound Biosynthetic Process (GO:1901362)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	PRLR
GO_Biological_Process_2023	Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	PTPRF
GO_Biological_Process_2023	Positive Regulation Of Dephosphorylation (GO:0035306)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	CAMTA1
GO_Biological_Process_2023	Positive Regulation Of Endopeptidase Activity (GO:0010950)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	EPHA4
GO_Biological_Process_2023	Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)	1/29	2.529808e-01	3.433447e-01	0	0	3.548457e+00	4.877147e+00	NES
GO_Biological_Process_2023	Regulation Of Dendritic Spine Morphogenesis (GO:0061001)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	EPHA4
GO_Biological_Process_2023	Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	AGT
GO_Biological_Process_2023	Regulation Of Potassium Ion Transport (GO:0043266)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	ANK3
GO_Biological_Process_2023	Response To Epidermal Growth Factor (GO:0070849)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	ZFP36L1
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	BCL2
GO_Biological_Process_2023	Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	TYROBP
GO_Biological_Process_2023	Negative Regulation Of Blood Coagulation (GO:0030195)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	PDGFA
GO_Biological_Process_2023	Phagocytosis, Engulfment (GO:0006911)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	GSN
GO_Biological_Process_2023	Positive Regulation Of JUN Kinase Activity (GO:0043507)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	CCL19
GO_Biological_Process_2023	Positive Regulation Of Interleukin-10 Production (GO:0032733)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	HSPD1
GO_Biological_Process_2023	Positive Regulation Of Lipid Kinase Activity (GO:0090218)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	CCL19
GO_Biological_Process_2023	Protein Palmitoylation (GO:0018345)	1/30	2.604618e-01	3.501479e-01	0	0	3.425923e+00	4.608891e+00	GLUL
GO_Biological_Process_2023	Axon Development (GO:0061564)	2/99	2.605209e-01	3.501479e-01	0	0	2.051755e+00	2.759758e+00	PLP1;ANK3
GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	4/260	2.629656e-01	3.531701e-01	0	0	1.558036e+00	2.081118e+00	GSN;PDGFA;ANK3;GAS6
GO_Biological_Process_2023	Antimicrobial Humoral Response (GO:0019730)	2/100	2.642273e-01	3.540725e-01	0	0	2.030715e+00	2.702771e+00	RARRES2;S100A9
GO_Biological_Process_2023	Regulation Of Organelle Organization (GO:0033043)	2/100	2.642273e-01	3.540725e-01	0	0	2.030715e+00	2.702771e+00	SCARB2;S100A9
GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	2/100	2.642273e-01	3.540725e-01	0	0	2.030715e+00	2.702771e+00	UGDH;ZC3H12A
GO_Biological_Process_2023	B Cell Proliferation (GO:0042100)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	HSPD1
GO_Biological_Process_2023	Actin Filament Polymerization (GO:0030041)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	GSN
GO_Biological_Process_2023	acyl-CoA Metabolic Process (GO:0006637)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	ACOT1
GO_Biological_Process_2023	Regulation Of Protein Autophosphorylation (GO:0031952)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	PDGFA
GO_Biological_Process_2023	Regulation Of Protein Localization To Cell Surface (GO:2000008)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	TYROBP
GO_Biological_Process_2023	Cardiac Muscle Tissue Morphogenesis (GO:0055008)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	TPM1
GO_Biological_Process_2023	Cellular Response To cAMP (GO:0071320)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	ZFP36L1
GO_Biological_Process_2023	Central Nervous System Neuron Differentiation (GO:0021953)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	NTRK2
GO_Biological_Process_2023	Toll-Like Receptor Signaling Pathway (GO:0002224)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	HSPD1
GO_Biological_Process_2023	Triglyceride Homeostasis (GO:0070328)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	RORA
GO_Biological_Process_2023	Glutamine Family Amino Acid Metabolic Process (GO:0009064)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	DDAH1
GO_Biological_Process_2023	Negative Chemotaxis (GO:0050919)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	PDGFA
GO_Biological_Process_2023	Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	JAG1
GO_Biological_Process_2023	Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	STMN1
GO_Biological_Process_2023	Non-Motile Cilium Assembly (GO:1905515)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	MBD1
GO_Biological_Process_2023	Positive Regulation Of Lamellipodium Organization (GO:1902745)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	RREB1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Migration (GO:0002687)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	PTN
GO_Biological_Process_2023	Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	1/31	2.678683e-01	3.542076e-01	0	0	3.311558e+00	4.362182e+00	GAS6
GO_Biological_Process_2023	Protein Localization (GO:0008104)	5/351	2.751256e-01	3.596785e-01	0	0	1.441678e+00	1.860525e+00	ARL4C;NGFR;GJA1;AKAP11;ANK3
GO_Biological_Process_2023	Amide Transport (GO:0042886)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	GJA1
GO_Biological_Process_2023	Regulation Of Transmembrane Transport (GO:0034762)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	BCL2
GO_Biological_Process_2023	Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	CDC20
GO_Biological_Process_2023	Respiratory System Development (GO:0060541)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	BMP4
GO_Biological_Process_2023	Female Gamete Generation (GO:0007292)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	PTN
GO_Biological_Process_2023	Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	ACOT1
GO_Biological_Process_2023	Heterochromatin Formation (GO:0031507)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	LMNB1
GO_Biological_Process_2023	Mitochondrial Membrane Organization (GO:0007006)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	BCL2
GO_Biological_Process_2023	Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	KLF4
GO_Biological_Process_2023	Negative Regulation Of Fat Cell Differentiation (GO:0045599)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	RORA
GO_Biological_Process_2023	Negative Regulation Of Osteoblast Differentiation (GO:0045668)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	TNFAIP6
GO_Biological_Process_2023	Neural Tube Closure (GO:0001843)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	PLXNB2
GO_Biological_Process_2023	Phosphatidylinositol 3-Kinase Signaling (GO:0014065)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	ZFP36L1
GO_Biological_Process_2023	Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	HSPD1
GO_Biological_Process_2023	Proteoglycan Biosynthetic Process (GO:0030166)	1/32	2.752010e-01	3.596785e-01	0	0	3.204571e+00	4.134710e+00	UGDH
GO_Biological_Process_2023	Regulation Of Protein Polymerization (GO:0032271)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	DAAM2
GO_Biological_Process_2023	Epithelial Tube Morphogenesis (GO:0060562)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	BMP4
GO_Biological_Process_2023	Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	TPM1
GO_Biological_Process_2023	ncRNA Catabolic Process (GO:0034661)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	ZC3H12A
GO_Biological_Process_2023	Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	KLF4
GO_Biological_Process_2023	Positive Regulation Of Notch Signaling Pathway (GO:0045747)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	JAG1
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	CD55
GO_Biological_Process_2023	Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	AGT
GO_Biological_Process_2023	Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	ANK3
GO_Biological_Process_2023	Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	IRS2
GO_Biological_Process_2023	Positive Regulation Of Telomerase Activity (GO:0051973)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	KLF4
GO_Biological_Process_2023	Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	1/33	2.824605e-01	3.659795e-01	0	0	3.104271e+00	3.924471e+00	SFRP2
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	2/105	2.827547e-01	3.660972e-01	0	0	1.931647e+00	2.440009e+00	PPP1R15A;BCL2
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	CCL19
GO_Biological_Process_2023	Cellular Response To Glucose Stimulus (GO:0071333)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	GAS6
GO_Biological_Process_2023	Cellular Response To Hydrogen Peroxide (GO:0070301)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	ANXA1
GO_Biological_Process_2023	Semaphorin-Plexin Signaling Pathway (GO:0071526)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	PLXNB2
GO_Biological_Process_2023	Embryonic Limb Morphogenesis (GO:0030326)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	OSR2
GO_Biological_Process_2023	Establishment Of Mitotic Spindle Localization (GO:0040001)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	GJA1
GO_Biological_Process_2023	Superoxide Metabolic Process (GO:0006801)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	SOD3
GO_Biological_Process_2023	Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	STMN1
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle Process (GO:0010948)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	BMP4
GO_Biological_Process_2023	Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	IRS2
GO_Biological_Process_2023	Positive Regulation Of Neuron Death (GO:1901216)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	TYROBP
GO_Biological_Process_2023	Positive Regulation Of Organelle Organization (GO:0010638)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	ANXA1
GO_Biological_Process_2023	Protein Targeting To Vacuole (GO:0006623)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	SCARB2
GO_Biological_Process_2023	Regulation Of DNA Biosynthetic Process (GO:2000278)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	PDGFA
GO_Biological_Process_2023	Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	1/34	2.896478e-01	3.710211e-01	0	0	3.010050e+00	3.729722e+00	CAMTA1
GO_Biological_Process_2023	Positive Regulation Of Autophagy (GO:0010508)	2/107	2.901569e-01	3.714090e-01	0	0	1.894661e+00	2.344328e+00	DAPK1;ZC3H12A
GO_Biological_Process_2023	Action Potential (GO:0001508)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	ANK3
GO_Biological_Process_2023	Regulation Of mRNA Processing (GO:0050684)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	ZFP36L1
GO_Biological_Process_2023	Regulation Of Sodium Ion Transport (GO:0002028)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	ANK3
GO_Biological_Process_2023	Dendrite Morphogenesis (GO:0048813)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	PTN
GO_Biological_Process_2023	Establishment Of Spindle Orientation (GO:0051294)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	GJA1
GO_Biological_Process_2023	Macrophage Activation (GO:0042116)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	MYO1C
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	KLF4
GO_Biological_Process_2023	Neutral Amino Acid Transport (GO:0015804)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	SLC1A5
GO_Biological_Process_2023	Positive Regulation Of Mitotic Nuclear Division (GO:0045840)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	CDC20
GO_Biological_Process_2023	Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	RREB1
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction (GO:0055117)	1/35	2.967634e-01	3.769188e-01	0	0	2.921372e+00	3.548941e+00	ZC3H12A
GO_Biological_Process_2023	Negative Regulation Of Developmental Process (GO:0051093)	2/109	2.975500e-01	3.776515e-01	0	0	1.859058e+00	2.253500e+00	BMP4;GAS6
GO_Biological_Process_2023	Neuron Projection Development (GO:0031175)	3/192	3.014493e-01	3.823311e-01	0	0	1.580131e+00	1.894819e+00	EPHA4;STMN1;PLP1
GO_Biological_Process_2023	Regulation Of Erythrocyte Differentiation (GO:0045646)	1/36	3.038081e-01	3.837747e-01	0	0	2.837760e+00	3.380791e+00	ZFP36L1
GO_Biological_Process_2023	Regulation Of Receptor Internalization (GO:0002090)	1/36	3.038081e-01	3.837747e-01	0	0	2.837760e+00	3.380791e+00	SFRP4
GO_Biological_Process_2023	Regulation Of Trans-Synaptic Signaling (GO:0099177)	1/36	3.038081e-01	3.837747e-01	0	0	2.837760e+00	3.380791e+00	FABP5
GO_Biological_Process_2023	Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	1/36	3.038081e-01	3.837747e-01	0	0	2.837760e+00	3.380791e+00	CCL19
GO_Biological_Process_2023	Protein Destabilization (GO:0031648)	1/36	3.038081e-01	3.837747e-01	0	0	2.837760e+00	3.380791e+00	GSN
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	3/193	3.041782e-01	3.837747e-01	0	0	1.571734e+00	1.870586e+00	RORA;NCAM1;CD55
GO_Biological_Process_2023	Regulation Of Cell Differentiation (GO:0045595)	3/193	3.041782e-01	3.837747e-01	0	0	1.571734e+00	1.870586e+00	KLF4;RUNX3;ZFP36L1
GO_Biological_Process_2023	RNA Metabolic Process (GO:0016070)	2/111	3.049314e-01	3.837747e-01	0	0	1.824761e+00	2.167211e+00	NOVA1;ZC3H12A
GO_Biological_Process_2023	T Cell Activation (GO:0042110)	2/111	3.049314e-01	3.837747e-01	0	0	1.824761e+00	2.167211e+00	CCL19;HSPD1
GO_Biological_Process_2023	Cytoskeleton Organization (GO:0007010)	2/111	3.049314e-01	3.837747e-01	0	0	1.824761e+00	2.167211e+00	CCL7;TPM1
GO_Biological_Process_2023	Mitotic Cell Cycle Phase Transition (GO:0044772)	2/111	3.049314e-01	3.837747e-01	0	0	1.824761e+00	2.167211e+00	CCND1;NES
GO_Biological_Process_2023	Regulation Of Defense Response To Virus By Host (GO:0050691)	1/37	3.107825e-01	3.884243e-01	0	0	2.758794e+00	3.224097e+00	ZC3H12A
GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	1/37	3.107825e-01	3.884243e-01	0	0	2.758794e+00	3.224097e+00	PPP1R15A
