Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	MAP2K And MAPK Activation R-HSA-5674135	2/37	3.938980e-02	2.240855e-01	0	0	6.732993e+00	2.177617e+01	ITGB3;FN1
Reactome_2022	Signaling By Interleukins R-HSA-449147	8/453	4.013057e-02	2.240855e-01	0	0	2.151200e+00	6.917434e+00	DUSP4;CSF3R;SYK;MYC;ITGB2;FN1;CCR5;ICAM1
Reactome_2022	Signaling By RAF1 Mutants R-HSA-9656223	2/38	4.135083e-02	2.240855e-01	0	0	6.545635e+00	2.085219e+01	ITGB3;FN1
Reactome_2022	RUNX2 Regulates Chondrocyte Maturation R-HSA-8941284	1/5	4.178751e-02	2.240855e-01	0	0	2.932840e+01	9.312231e+01	RUNX2
Reactome_2022	Defective LFNG Causes SCDO3 R-HSA-5083630	1/5	4.178751e-02	2.240855e-01	0	0	2.932840e+01	9.312231e+01	NOTCH4
Reactome_2022	Ficolins Bind To Repetitive Carbohydrate Structures On Target Cell Surface R-HSA-2855086	1/5	4.178751e-02	2.240855e-01	0	0	2.932840e+01	9.312231e+01	MASP1
Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911	1/5	4.178751e-02	2.240855e-01	0	0	2.932840e+01	9.312231e+01	MYC
Reactome_2022	Signaling By TGF-beta Receptor Complex R-HSA-170834	3/91	4.257919e-02	2.255120e-01	0	0	4.030076e+00	1.272049e+01	ITGB3;MYC;TGFBR1
Reactome_2022	Nervous System Development R-HSA-9675108	9/545	4.363169e-02	2.282682e-01	0	0	2.012214e+00	6.302196e+00	NRP2;PTPRC;PLXND1;ITGB3;ST8SIA4;COL9A1;CXCR4;COL9A2;RND1
Reactome_2022	Collagen Degradation R-HSA-1442490	2/40	4.538028e-02	2.345559e-01	0	0	6.200501e+00	1.917615e+01	COL9A1;COL9A2
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	8/468	4.700630e-02	2.354047e-01	0	0	2.079442e+00	6.357838e+00	PTPRC;FCER1G;CLEC12A;ITGB2;CHI3L1;NCKAP1L;ARSB;OSCAR
Reactome_2022	Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955	2/41	4.744723e-02	2.354047e-01	0	0	6.041209e+00	1.841443e+01	ITGB3;FN1
Reactome_2022	Adaptive Immune System R-HSA-1280218	11/733	4.879920e-02	2.354047e-01	0	0	1.830938e+00	5.529508e+00	CD274;SEC23A;PTPRC;SYK;ITGB2;NFATC1;LCP2;PIK3AP1;SEC24D;ICAM1;OSCAR
Reactome_2022	Pre-NOTCH Processing In Endoplasmic Reticulum R-HSA-1912399	1/6	4.993433e-02	2.354047e-01	0	0	2.346154e+01	7.031532e+01	NOTCH4
Reactome_2022	Proton-coupled Monocarboxylate Transport R-HSA-433692	1/6	4.993433e-02	2.354047e-01	0	0	2.346154e+01	7.031532e+01	EMB
Reactome_2022	SMAD2/3 Phosphorylation Motif Mutants In Cancer R-HSA-3304356	1/6	4.993433e-02	2.354047e-01	0	0	2.346154e+01	7.031532e+01	TGFBR1
Reactome_2022	FLT3 Signaling Thru SRC Family Kinases R-HSA-9706374	1/6	4.993433e-02	2.354047e-01	0	0	2.346154e+01	7.031532e+01	SYK
Reactome_2022	Fibronectin Matrix Formation R-HSA-1566977	1/6	4.993433e-02	2.354047e-01	0	0	2.346154e+01	7.031532e+01	FN1
Reactome_2022	Transport To Golgi And Subsequent Modification R-HSA-948021	4/164	5.154355e-02	2.384037e-01	0	0	2.962349e+00	8.784338e+00	SEC23A;KDELR2;SEC24D;F5
Reactome_2022	DAP12 Interactions R-HSA-2172127	2/43	5.168193e-02	2.384037e-01	0	0	5.745935e+00	1.702318e+01	SYK;LCP2
Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	2/44	5.384825e-02	2.425267e-01	0	0	5.608844e+00	1.638671e+01	ITGB3;TGFBR1
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	6/318	5.470718e-02	2.425267e-01	0	0	2.288696e+00	6.650402e+00	DUSP4;SHC2;MYC;ITGB3;FN1;PRKG2
Reactome_2022	Interleukin-10 Signaling R-HSA-6783783	2/45	5.604630e-02	2.425267e-01	0	0	5.478128e+00	1.578565e+01	CCR5;ICAM1
Reactome_2022	Activation Of NIMA Kinases NEK9, NEK6, NEK7 R-HSA-2980767	1/7	5.801229e-02	2.425267e-01	0	0	1.955030e+01	5.566165e+01	NEK6
Reactome_2022	RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Myeloid Cells R-HSA-8939246	1/7	5.801229e-02	2.425267e-01	0	0	1.955030e+01	5.566165e+01	RUNX2
Reactome_2022	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) Bind RNA R-HSA-428359	1/7	5.801229e-02	2.425267e-01	0	0	1.955030e+01	5.566165e+01	MYC
Reactome_2022	Loss Of Function Of SMAD2/3 In Cancer R-HSA-3304349	1/7	5.801229e-02	2.425267e-01	0	0	1.955030e+01	5.566165e+01	TGFBR1
Reactome_2022	Loss Of Function Of TGFBR1 In Cancer R-HSA-3656534	1/7	5.801229e-02	2.425267e-01	0	0	1.955030e+01	5.566165e+01	TGFBR1
Reactome_2022	NrCAM Interactions R-HSA-447038	1/7	5.801229e-02	2.425267e-01	0	0	1.955030e+01	5.566165e+01	NRP2
Reactome_2022	Innate Immune System R-HSA-168249	14/1035	5.822901e-02	2.425267e-01	0	0	1.653269e+00	4.700857e+00	DUSP4;FCER1G;SYK;CLEC12A;ITGB2;NFATC1;OSCAR;PTPRC;RAC2;CHI3L1;NCKAP1L;LCP2;MASP1;ARSB
Reactome_2022	Disease R-HSA-1643685	21/1736	6.334042e-02	2.484511e-01	0	0	1.488700e+00	4.107668e+00	SEC23A;SYK;ABCB4;NOTCH4;ITGB3;FN1;CXCR4;ADAMTS12;TGFBR1;ADAMTS3;CHSY1;MYC;ADAMTS18;RAC2;NCKAP1L;MASP1;CCR5;PIK3AP1;SEC24D;ADAMTS9;ARSB
Reactome_2022	Signaling By B Cell Receptor (BCR) R-HSA-983705	3/109	6.600881e-02	2.484511e-01	0	0	3.342673e+00	9.085275e+00	SYK;NFATC1;PIK3AP1
Reactome_2022	Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364	1/8	6.602197e-02	2.484511e-01	0	0	1.675655e+01	4.554041e+01	MYC
Reactome_2022	CREB3 Factors Activate Genes R-HSA-8874211	1/8	6.602197e-02	2.484511e-01	0	0	1.675655e+01	4.554041e+01	DCSTAMP
Reactome_2022	RUNX2 Regulates Genes Involved In Cell Migration R-HSA-8941332	1/8	6.602197e-02	2.484511e-01	0	0	1.675655e+01	4.554041e+01	RUNX2
Reactome_2022	RUNX3 Regulates WNT Signaling R-HSA-8951430	1/8	6.602197e-02	2.484511e-01	0	0	1.675655e+01	4.554041e+01	MYC
Reactome_2022	Defective CHSY1 Causes TPBS R-HSA-3595177	1/8	6.602197e-02	2.484511e-01	0	0	1.675655e+01	4.554041e+01	CHSY1
Reactome_2022	Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550	1/8	6.602197e-02	2.484511e-01	0	0	1.675655e+01	4.554041e+01	RND1
Reactome_2022	Signaling By TGF-beta Receptor Complex In Cancer R-HSA-3304351	1/8	6.602197e-02	2.484511e-01	0	0	1.675655e+01	4.554041e+01	TGFBR1
Reactome_2022	Fatty Acids Bound To GPR40 (FFAR1) Regulate Insulin Secretion R-HSA-434316	1/8	6.602197e-02	2.484511e-01	0	0	1.675655e+01	4.554041e+01	PLCB2
Reactome_2022	Lectin Pathway Of Complement Activation R-HSA-166662	1/8	6.602197e-02	2.484511e-01	0	0	1.675655e+01	4.554041e+01	MASP1
Reactome_2022	Phase 3 - Rapid Repolarisation R-HSA-5576890	1/9	7.396395e-02	2.735391e-01	0	0	1.466124e+01	3.818048e+01	KCNE4
Reactome_2022	Calcineurin Activates NFAT R-HSA-2025928	1/9	7.396395e-02	2.735391e-01	0	0	1.466124e+01	3.818048e+01	NFATC1
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	10/702	7.713520e-02	2.814774e-01	0	0	1.728504e+00	4.428766e+00	IFITM3;DUSP4;CSF3R;SYK;MYC;TNFRSF9;ITGB2;FN1;CCR5;ICAM1
Reactome_2022	Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829	2/55	7.962432e-02	2.814774e-01	0	0	4.442273e+00	1.124089e+01	SEC23A;SEC24D
Reactome_2022	Metabolism Of Proteins R-HSA-392499	22/1890	8.056439e-02	2.814774e-01	0	0	1.429351e+00	3.600103e+00	SEC23A;GALNT5;VASH2;FN1;ADAMTS12;PLA2G7;CHRDL1;TGFBR1;F5;RNF144A;ADAMTS3;MYC;ADAMTS18;ST8SIA4;ALPL;KDELR2;SEC24D;ADAMTS9;MDGA1;ARSB;MATN3;ST6GALNAC5
Reactome_2022	Acetylcholine Regulates Insulin Secretion R-HSA-399997	1/10	8.183878e-02	2.814774e-01	0	0	1.303156e+01	3.261804e+01	PLCB2
Reactome_2022	STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898	1/10	8.183878e-02	2.814774e-01	0	0	1.303156e+01	3.261804e+01	CD274
Reactome_2022	Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151	1/10	8.183878e-02	2.814774e-01	0	0	1.303156e+01	3.261804e+01	PRKG2
Reactome_2022	Thyroxine Biosynthesis R-HSA-209968	1/10	8.183878e-02	2.814774e-01	0	0	1.303156e+01	3.261804e+01	DIO2
Reactome_2022	RAF/MAP Kinase Cascade R-HSA-5673001	5/271	8.194981e-02	2.814774e-01	0	0	2.228754e+00	5.575558e+00	DUSP4;SHC2;ITGB3;FN1;PRKG2
Reactome_2022	Chemokine Receptors Bind Chemokines R-HSA-380108	2/56	8.212782e-02	2.814774e-01	0	0	4.359788e+00	1.089720e+01	CXCR4;CCR5
Reactome_2022	Cell-Cell Communication R-HSA-1500931	3/120	8.267169e-02	2.814774e-01	0	0	3.026716e+00	7.545233e+00	CDH5;CDH11;SKAP2
Reactome_2022	SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	3/121	8.426859e-02	2.846553e-01	0	0	3.000913e+00	7.423498e+00	SEC23A;MASP1;SEC24D
Reactome_2022	Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933	3/123	8.750187e-02	2.891623e-01	0	0	2.950599e+00	7.187939e+00	ITGB2;ICAM1;OSCAR
Reactome_2022	MAPK1/MAPK3 Signaling R-HSA-5684996	5/277	8.799319e-02	2.891623e-01	0	0	2.178922e+00	5.295860e+00	DUSP4;SHC2;ITGB3;FN1;PRKG2
Reactome_2022	CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763	1/11	8.964704e-02	2.891623e-01	0	0	1.172781e+01	2.828601e+01	NFATC1
Reactome_2022	Metallothioneins Bind Metals R-HSA-5661231	1/11	8.964704e-02	2.891623e-01	0	0	1.172781e+01	2.828601e+01	MT3
Reactome_2022	Mucopolysaccharidoses R-HSA-2206281	1/11	8.964704e-02	2.891623e-01	0	0	1.172781e+01	2.828601e+01	ARSB
Reactome_2022	NOTCH4 Activation And Transmission Of Signal To Nucleus R-HSA-9013700	1/11	8.964704e-02	2.891623e-01	0	0	1.172781e+01	2.828601e+01	NOTCH4
Reactome_2022	FCGR3A-mediated Phagocytosis R-HSA-9664422	2/60	9.237648e-02	2.949636e-01	0	0	4.058292e+00	9.666377e+00	SYK;NCKAP1L
Reactome_2022	Cell-cell Junction Organization R-HSA-421270	2/61	9.499445e-02	2.949636e-01	0	0	3.989306e+00	9.390574e+00	CDH5;CDH11
Reactome_2022	Metabolism Of Carbohydrates R-HSA-71387	5/285	9.640349e-02	2.949636e-01	0	0	2.115801e+00	4.949309e+00	SLC37A2;CHST11;CHSY1;HAS2;ARSB
Reactome_2022	ALK Mutants Bind TKIs R-HSA-9700645	1/12	9.738929e-02	2.949636e-01	0	0	1.066111e+01	2.483014e+01	FN1
Reactome_2022	PECAM1 Interactions R-HSA-210990	1/12	9.738929e-02	2.949636e-01	0	0	1.066111e+01	2.483014e+01	ITGB3
Reactome_2022	Platelet Adhesion To Exposed Collagen R-HSA-75892	1/12	9.738929e-02	2.949636e-01	0	0	1.066111e+01	2.483014e+01	FCER1G
Reactome_2022	Interleukin-2 Signaling R-HSA-9020558	1/12	9.738929e-02	2.949636e-01	0	0	1.066111e+01	2.483014e+01	SYK
Reactome_2022	Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482	2/62	9.763363e-02	2.949636e-01	0	0	3.922619e+00	9.126104e+00	SYK;NCKAP1L
Reactome_2022	Signaling By BRAF And RAF1 Fusions R-HSA-6802952	2/62	9.763363e-02	2.949636e-01	0	0	3.922619e+00	9.126104e+00	ITGB3;FN1
Reactome_2022	Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219	2/63	1.002935e-01	2.984990e-01	0	0	3.858119e+00	8.872341e+00	ST8SIA4;ST6GALNAC5
Reactome_2022	Signaling By NTRKs R-HSA-166520	3/132	1.026798e-01	2.984990e-01	0	0	2.743490e+00	6.244566e+00	DUSP4;SHC2;PCSK5
Reactome_2022	Degradation Of Cysteine And Homocysteine R-HSA-1614558	1/13	1.050661e-01	2.984990e-01	0	0	9.772189e+00	2.201836e+01	CDO1
Reactome_2022	Dissolution Of Fibrin Clot R-HSA-75205	1/13	1.050661e-01	2.984990e-01	0	0	9.772189e+00	2.201836e+01	SERPINE2
Reactome_2022	Signal Regulatory Protein Family Interactions R-HSA-391160	1/13	1.050661e-01	2.984990e-01	0	0	9.772189e+00	2.201836e+01	SKAP2
Reactome_2022	ERKs Are Inactivated R-HSA-202670	1/13	1.050661e-01	2.984990e-01	0	0	9.772189e+00	2.201836e+01	DUSP4
Reactome_2022	FCGR Activation R-HSA-2029481	1/13	1.050661e-01	2.984990e-01	0	0	9.772189e+00	2.201836e+01	SYK
Reactome_2022	Synthesis Of PE R-HSA-1483213	1/13	1.050661e-01	2.984990e-01	0	0	9.772189e+00	2.201836e+01	PHOSPHO1
Reactome_2022	Activation Of Arylsulfatases R-HSA-1663150	1/13	1.050661e-01	2.984990e-01	0	0	9.772189e+00	2.201836e+01	ARSB
Reactome_2022	CS/DS Degradation R-HSA-2024101	1/14	1.126779e-01	3.078907e-01	0	0	9.020027e+00	1.969272e+01	ARSB
Reactome_2022	Creation Of C4 And C2 Activators R-HSA-166786	1/14	1.126779e-01	3.078907e-01	0	0	9.020027e+00	1.969272e+01	MASP1
Reactome_2022	Repression Of WNT Target Genes R-HSA-4641265	1/14	1.126779e-01	3.078907e-01	0	0	9.020027e+00	1.969272e+01	MYC
Reactome_2022	Response To Metal Ions R-HSA-5660526	1/14	1.126779e-01	3.078907e-01	0	0	9.020027e+00	1.969272e+01	MT3
Reactome_2022	Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905	1/14	1.126779e-01	3.078907e-01	0	0	9.020027e+00	1.969272e+01	SYK
Reactome_2022	SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	1/14	1.126779e-01	3.078907e-01	0	0	9.020027e+00	1.969272e+01	RND1
Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	3/141	1.188205e-01	3.183748e-01	0	0	2.563395e+00	5.460394e+00	FCER1G;SYK;NFATC1
Reactome_2022	Phase 2 - Plateau Phase R-HSA-5576893	1/15	1.202255e-01	3.183748e-01	0	0	8.375317e+00	1.774216e+01	KCNE4
Reactome_2022	YAP1- And WWTR1 (TAZ)-stimulated Gene Expression R-HSA-2032785	1/15	1.202255e-01	3.183748e-01	0	0	8.375317e+00	1.774216e+01	RUNX2
Reactome_2022	cGMP Effects R-HSA-418457	1/15	1.202255e-01	3.183748e-01	0	0	8.375317e+00	1.774216e+01	PRKG2
Reactome_2022	Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470	1/15	1.202255e-01	3.183748e-01	0	0	8.375317e+00	1.774216e+01	WIF1
Reactome_2022	TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791	1/16	1.277091e-01	3.320438e-01	0	0	7.816568e+00	1.608650e+01	TGFBR1
Reactome_2022	Gap Junction Assembly R-HSA-190861	1/16	1.277091e-01	3.320438e-01	0	0	7.816568e+00	1.608650e+01	GJA5
Reactome_2022	Hyaluronan Metabolism R-HSA-2142845	1/16	1.277091e-01	3.320438e-01	0	0	7.816568e+00	1.608650e+01	HAS2
Reactome_2022	Purine Catabolism R-HSA-74259	1/17	1.351295e-01	3.471292e-01	0	0	7.327663e+00	1.466647e+01	GDA
Reactome_2022	Metabolism Of Folate And Pterines R-HSA-196757	1/17	1.351295e-01	3.471292e-01	0	0	7.327663e+00	1.466647e+01	ALDH1L2
Reactome_2022	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193	2/77	1.394136e-01	3.513046e-01	0	0	3.135714e+00	6.178330e+00	ST8SIA4;ST6GALNAC5
Reactome_2022	Regulation Of Insulin Secretion R-HSA-422356	2/77	1.394136e-01	3.513046e-01	0	0	3.135714e+00	6.178330e+00	ACSL4;PLCB2
Reactome_2022	Oncogenic MAPK Signaling R-HSA-6802957	2/78	1.423231e-01	3.513046e-01	0	0	3.094298e+00	6.032816e+00	ITGB3;FN1
Reactome_2022	Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	2/78	1.423231e-01	3.513046e-01	0	0	3.094298e+00	6.032816e+00	RAC2;PIK3AP1
Reactome_2022	Pre-NOTCH Processing In Golgi R-HSA-1912420	1/18	1.424872e-01	3.513046e-01	0	0	6.896276e+00	1.343742e+01	NOTCH4
Reactome_2022	Regulation Of Signaling By CBL R-HSA-912631	1/18	1.424872e-01	3.513046e-01	0	0	6.896276e+00	1.343742e+01	SYK
Reactome_2022	Metabolism Of Amine-Derived Hormones R-HSA-209776	1/18	1.424872e-01	3.513046e-01	0	0	6.896276e+00	1.343742e+01	DIO2
Reactome_2022	Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889	1/19	1.497826e-01	3.530590e-01	0	0	6.512821e+00	1.236505e+01	PCSK5
Reactome_2022	RAS Processing R-HSA-9648002	1/19	1.497826e-01	3.530590e-01	0	0	6.512821e+00	1.236505e+01	PRKG2
Reactome_2022	Scavenging By Class A Receptors R-HSA-3000480	1/19	1.497826e-01	3.530590e-01	0	0	6.512821e+00	1.236505e+01	MASP1
Reactome_2022	Signaling To RAS R-HSA-167044	1/19	1.497826e-01	3.530590e-01	0	0	6.512821e+00	1.236505e+01	SHC2
Reactome_2022	Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085	1/19	1.497826e-01	3.530590e-01	0	0	6.512821e+00	1.236505e+01	PLA2G7
Reactome_2022	Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	1/19	1.497826e-01	3.530590e-01	0	0	6.512821e+00	1.236505e+01	MYC
Reactome_2022	Metabolism Of Cofactors R-HSA-8978934	1/19	1.497826e-01	3.530590e-01	0	0	6.512821e+00	1.236505e+01	PRKG2
Reactome_2022	Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371	1/19	1.497826e-01	3.530590e-01	0	0	6.512821e+00	1.236505e+01	FN1
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	6/424	1.535189e-01	3.564021e-01	0	0	1.699031e+00	3.183868e+00	MYC;ITGB3;FN1;RAC2;PIK3AP1;TGFBR1
Reactome_2022	Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427	1/20	1.570163e-01	3.564021e-01	0	0	6.169729e+00	1.142267e+01	PTPRC
Reactome_2022	Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	1/20	1.570163e-01	3.564021e-01	0	0	6.169729e+00	1.142267e+01	RND1
Reactome_2022	Signal Transduction By L1 R-HSA-445144	1/20	1.570163e-01	3.564021e-01	0	0	6.169729e+00	1.142267e+01	ITGB3
Reactome_2022	Syndecan Interactions R-HSA-3000170	1/20	1.570163e-01	3.564021e-01	0	0	6.169729e+00	1.142267e+01	ITGB3
Reactome_2022	G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217	1/20	1.570163e-01	3.564021e-01	0	0	6.169729e+00	1.142267e+01	PLCB2
Reactome_2022	NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695	1/20	1.570163e-01	3.564021e-01	0	0	6.169729e+00	1.142267e+01	NOTCH4
Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	4/247	1.594589e-01	3.600413e-01	0	0	1.942288e+00	3.565980e+00	SLC13A3;SLC41A2;EMB;SLC13A5
Reactome_2022	PD-1 Signaling R-HSA-389948	1/21	1.641888e-01	3.612154e-01	0	0	5.860947e+00	1.058920e+01	CD274
Reactome_2022	Presynaptic Function Of Kainate Receptors R-HSA-500657	1/21	1.641888e-01	3.612154e-01	0	0	5.860947e+00	1.058920e+01	PLCB2
Reactome_2022	Initial Triggering Of Complement R-HSA-166663	1/21	1.641888e-01	3.612154e-01	0	0	5.860947e+00	1.058920e+01	MASP1
Reactome_2022	Intrinsic Pathway Of Fibrin Clot Formation R-HSA-140837	1/21	1.641888e-01	3.612154e-01	0	0	5.860947e+00	1.058920e+01	SERPINE2
Reactome_2022	Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154	1/21	1.641888e-01	3.612154e-01	0	0	5.860947e+00	1.058920e+01	PRKG2
Reactome_2022	Cell Junction Organization R-HSA-446728	2/86	1.660291e-01	3.634003e-01	0	0	2.798469e+00	5.024911e+00	CDH5;CDH11
Reactome_2022	RAC2 GTPase Cycle R-HSA-9013404	2/87	1.690400e-01	3.662534e-01	0	0	2.765406e+00	4.915840e+00	RAC2;NCKAP1L
Reactome_2022	Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480	2/87	1.690400e-01	3.662534e-01	0	0	2.765406e+00	4.915840e+00	SYK;NCKAP1L
Reactome_2022	ERK/MAPK Targets R-HSA-198753	1/22	1.713007e-01	3.692864e-01	0	0	5.581572e+00	9.847763e+00	DUSP4
Reactome_2022	Sphingolipid Metabolism R-HSA-428157	2/89	1.750896e-01	3.736987e-01	0	0	2.701560e+00	4.707353e+00	SGMS2;ARSB
Reactome_2022	Unfolded Protein Response (UPR) R-HSA-381119	2/89	1.750896e-01	3.736987e-01	0	0	2.701560e+00	4.707353e+00	DCSTAMP;FKBP14
Reactome_2022	RAF-independent MAPK1/3 Activation R-HSA-112409	1/23	1.783524e-01	3.787780e-01	0	0	5.327595e+00	9.184743e+00	DUSP4
Reactome_2022	Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125	2/92	1.842273e-01	3.822728e-01	0	0	2.611111e+00	4.416916e+00	ALPL;MDGA1
Reactome_2022	Other Interleukin Signaling R-HSA-449836	1/24	1.853444e-01	3.822728e-01	0	0	5.095704e+00	8.589010e+00	CSF3R
Reactome_2022	RHO GTPases Activate NADPH Oxidases R-HSA-5668599	1/24	1.853444e-01	3.822728e-01	0	0	5.095704e+00	8.589010e+00	RAC2
Reactome_2022	Sema4D In Semaphorin Signaling R-HSA-400685	1/24	1.853444e-01	3.822728e-01	0	0	5.095704e+00	8.589010e+00	RND1
Reactome_2022	Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876	1/24	1.853444e-01	3.822728e-01	0	0	5.095704e+00	8.589010e+00	ACSL4
Reactome_2022	mTORC1-mediated Signaling R-HSA-166208	1/24	1.853444e-01	3.822728e-01	0	0	5.095704e+00	8.589010e+00	LAMTOR5
Reactome_2022	RAC3 GTPase Cycle R-HSA-9013423	2/93	1.872887e-01	3.844347e-01	0	0	2.582287e+00	4.325599e+00	ARAP3;NCKAP1L
Reactome_2022	Gap Junction Trafficking R-HSA-190828	1/25	1.922773e-01	3.909334e-01	0	0	4.883136e+00	8.051397e+00	GJA5
Reactome_2022	NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	1/25	1.922773e-01	3.909334e-01	0	0	4.883136e+00	8.051397e+00	PLXND1
Reactome_2022	Role Of Phospholipids In Phagocytosis R-HSA-2029485	1/26	1.991515e-01	3.927115e-01	0	0	4.687574e+00	7.564288e+00	SYK
Reactome_2022	Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788	1/26	1.991515e-01	3.927115e-01	0	0	4.687574e+00	7.564288e+00	TGFBR1
Reactome_2022	Sulfur Amino Acid Metabolism R-HSA-1614635	1/26	1.991515e-01	3.927115e-01	0	0	4.687574e+00	7.564288e+00	CDO1
Reactome_2022	Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	1/26	1.991515e-01	3.927115e-01	0	0	4.687574e+00	7.564288e+00	PLCB2
Reactome_2022	WNT Ligand Biogenesis And Trafficking R-HSA-3238698	1/26	1.991515e-01	3.927115e-01	0	0	4.687574e+00	7.564288e+00	WNT2B
Reactome_2022	Metal Ion SLC Transporters R-HSA-425410	1/26	1.991515e-01	3.927115e-01	0	0	4.687574e+00	7.564288e+00	SLC41A2
Reactome_2022	Developmental Biology R-HSA-1266738	12/1073	2.027659e-01	3.927115e-01	0	0	1.343538e+00	2.143888e+00	NRP2;CSF3R;SPI1;PTPRC;PLXND1;MYC;ITGB3;ST8SIA4;COL9A1;CXCR4;COL9A2;RND1
Reactome_2022	CLEC7A (Dectin-1) Signaling R-HSA-5607764	2/99	2.057957e-01	3.927115e-01	0	0	2.421821e+00	3.828588e+00	SYK;NFATC1
Reactome_2022	L1CAM Interactions R-HSA-373760	2/99	2.057957e-01	3.927115e-01	0	0	2.421821e+00	3.828588e+00	NRP2;ITGB3
Reactome_2022	Signaling By BMP R-HSA-201451	1/27	2.059676e-01	3.927115e-01	0	0	4.507055e+00	7.121312e+00	CHRDL1
Reactome_2022	Synthesis Of PC R-HSA-1483191	1/27	2.059676e-01	3.927115e-01	0	0	4.507055e+00	7.121312e+00	PHOSPHO1
Reactome_2022	G0 And Early G1 R-HSA-1538133	1/27	2.059676e-01	3.927115e-01	0	0	4.507055e+00	7.121312e+00	MYC
Reactome_2022	Gap Junction Trafficking And Regulation R-HSA-157858	1/27	2.059676e-01	3.927115e-01	0	0	4.507055e+00	7.121312e+00	GJA5
Reactome_2022	VEGFR2 Mediated Vascular Permeability R-HSA-5218920	1/27	2.059676e-01	3.927115e-01	0	0	4.507055e+00	7.121312e+00	CDH5
Reactome_2022	Molecules Associated With Elastic Fibres R-HSA-2129379	1/28	2.127260e-01	4.020240e-01	0	0	4.339908e+00	6.717095e+00	ITGB3
Reactome_2022	Notch-HLH Transcription Pathway R-HSA-350054	1/28	2.127260e-01	4.020240e-01	0	0	4.339908e+00	6.717095e+00	NOTCH4
Reactome_2022	Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326	1/29	2.194272e-01	4.092794e-01	0	0	4.184700e+00	6.347080e+00	PLCB2
Reactome_2022	Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972	1/29	2.194272e-01	4.092794e-01	0	0	4.184700e+00	6.347080e+00	LAMTOR5
Reactome_2022	TNFs Bind Their Physiological Receptors R-HSA-5669034	1/29	2.194272e-01	4.092794e-01	0	0	4.184700e+00	6.347080e+00	TNFRSF9
Reactome_2022	MHC Class II Antigen Presentation R-HSA-2132295	2/104	2.213642e-01	4.111049e-01	0	0	2.302521e+00	3.472077e+00	SEC23A;SEC24D
